Operation, Gas, Fee (weis), Latency (ms), Blockchain
Transfer, 35050, 789426593500, 10319.961953, sepolia
Transfer, 35050, 873945462500, 12791.018277, sepolia
Transfer, 35050, 855942871200, 11213.99108, sepolia
Transfer, 35050, 780962789600, 12075.356961, sepolia
Transfer, 35050, 851325279050, 12546.588515, sepolia
Transfer, 35050, 1019333353200, 11423.879823, sepolia
Transfer, 35050, 884189666200, 13457.584742, sepolia
Transfer, 35050, 897078427450, 10917.678274, sepolia
Transfer, 35050, 843565980150, 11561.391299, sepolia
Transfer, 35050, 781305543550, 24491.236296, sepolia
Transfer, 35050, 760957932000, 11187.66025, sepolia
Transfer, 35050, 799627545500, 12756.791393, sepolia
Transfer, 35050, 758168302500, 11647.710565, sepolia
Transfer, 35050, 917665921200, 11669.006442, sepolia
Transfer, 35050, 53201379145850, 13344.055765, sepolia
Transfer, 35050, 753863075950, 11566.928008, sepolia
Transfer, 35050, 811385173150, 12443.173384, sepolia
Transfer, 35050, 747953575850, 10847.887173, sepolia
Transfer, 35050, 824439896150, 12868.762883, sepolia
Transfer, 35050, 834240261700, 11335.214786, sepolia
Transfer, 35050, 840861101550, 12449.275521, sepolia
Transfer, 35050, 808232250400, 11313.12927, sepolia
Transfer, 35050, 731446603100, 12537.729581, sepolia
Transfer, 35050, 904919252650, 11825.451973, sepolia
Transfer, 35050, 814036635550, 11746.625021, sepolia
Transfer, 35050, 816002099350, 12766.900461, sepolia
Transfer, 35050, 738347317200, 10789.806908, sepolia
Transfer, 35050, 730583251500, 61856.069666, sepolia
Transfer, 35050, 910884307000, 10752.663448, sepolia
Transfer, 35050, 908615029800, 11469.663759, sepolia
Transfer, 35050, 53233123615400, 12395.72544, sepolia
Transfer, 35050, 767394233600, 12830.744999, sepolia
Transfer, 35050, 848317428250, 11120.393845, sepolia
Transfer, 35050, 826365543150, 12028.488429, sepolia
Transfer, 35050, 808102039650, 12478.541368, sepolia
Transfer, 35050, 753384117700, 11626.594043000001, sepolia
Transfer, 35050, 828393851600, 12129.314947, sepolia
Transfer, 35050, 797874905300, 12089.524468, sepolia
Transfer, 35050, 742289671100, 11967.544888, sepolia
Transfer, 35050, 879060729600, 11575.792979, sepolia
Transfer, 35050, 827173761100, 12161.499922, sepolia
