Operation, Gas, Fee (weis), Latency (ms), Blockchain
TransferByPartition, 46865, 96762118635, 12240.208384, sepolia
TransferByPartition, 46865, 96220687290, 12993.157777, sepolia
TransferByPartition, 46865, 96982243540, 10951.399701, sepolia
TransferByPartition, 46865, 99827089635, 12284.680124, sepolia
TransferByPartition, 46865, 103196401945, 11637.044057, sepolia
TransferByPartition, 46865, 94123947190, 12809.181959, sepolia
TransferByPartition, 46865, 92769923610, 11820.370868, sepolia
TransferByPartition, 46865, 91753468625, 12331.922211, sepolia
TransferByPartition, 46865, 90859893670, 11008.077604, sepolia
TransferByPartition, 46865, 90769959735, 13912.817557, sepolia
TransferByPartition, 46865, 47588736195, 11684.946005, sepolia
TransferByPartition, 46865, 94627183560, 11601.990637, sepolia
TransferByPartition, 46865, 94155393605, 11210.620733, sepolia
TransferByPartition, 46865, 93022197905, 11865.400517, sepolia
TransferByPartition, 46865, 51190452040, 36647.116906, sepolia
TransferByPartition, 46865, 95066214880, 10972.171277, sepolia
TransferByPartition, 46865, 92938262690, 12094.195177, sepolia
TransferByPartition, 46865, 51550797025, 36118.684164, sepolia
TransferByPartition, 46865, 56969047135, 60027.55096, sepolia
TransferByPartition, 46865, 91033997145, 13123.879709, sepolia
TransferByPartition, 46865, 97399248310, 10716.018286, sepolia
TransferByPartition, 46865, 95314693110, 12715.535522, sepolia
TransferByPartition, 46865, 95732025935, 11688.091877, sepolia
TransferByPartition, 46865, 96315354590, 11871.263268, sepolia
TransferByPartition, 46865, 97771309545, 11846.814778, sepolia
TransferByPartition, 46865, 99352440915, 12187.881581, sepolia
TransferByPartition, 46865, 103896705640, 12080.333619, sepolia
TransferByPartition, 46865, 107113706700, 12571.434061, sepolia
TransferByPartition, 46865, 57338390200, 11463.100561, sepolia
TransferByPartition, 46865, 59213083930, 35727.155703, sepolia
TransferByPartition, 46865, 67630319120, 12987.546346, sepolia
TransferByPartition, 46865, 68738254585, 12073.765435, sepolia
TransferByPartition, 46865, 66037377770, 34947.800803, sepolia
TransferByPartition, 46865, 69092085335, 47990.127774, sepolia
TransferByPartition, 46865, 66836707210, 11921.12935, sepolia
TransferByPartition, 46865, 65925885935, 49094.713029, sepolia
TransferByPartition, 46865, 60377397990, 22817.1671, sepolia
TransferByPartition, 46865, 112954351055, 12322.981748, sepolia
TransferByPartition, 46865, 57145306400, 24091.491281, sepolia
TransferByPartition, 46865, 56682655120, 35807.147213, sepolia
TransferByPartition, 46865, 109425604015, 11904.435324, sepolia
TransferByPartition, 46865, 175790849325, 13011.108302, sepolia
TransferByPartition, 46865, 109182749585, 10889.913101, sepolia
TransferByPartition, 46865, 97019829270, 12482.08048, sepolia
TransferByPartition, 46865, 95684879745, 12117.08641, sepolia
TransferByPartition, 46865, 104114440430, 12910.459985, sepolia
TransferByPartition, 46865, 104219136840, 10751.657719, sepolia
TransferByPartition, 46865, 100612593900, 11756.422099, sepolia
TransferByPartition, 46865, 52013542035, 11855.802577, sepolia
TransferByPartition, 46865, 100163861525, 12390.161742, sepolia
TransferByPartition, 46865, 105370141240, 11893.882994, sepolia
TransferByPartition, 46865, 98065574880, 12037.598128, sepolia
TransferByPartition, 46865, 102855974585, 12274.935328, sepolia
TransferByPartition, 46865, 102101354355, 24936.984358, sepolia
TransferByPartition, 46865, 98938107450, 10688.441887, sepolia
TransferByPartition, 46865, 98580293175, 11988.007987, sepolia
TransferByPartition, 46865, 98735182000, 12128.542655, sepolia
TransferByPartition, 46865, 99267708995, 11787.663252, sepolia
TransferByPartition, 46865, 101383429420, 12474.088251, sepolia
TransferByPartition, 46865, 103688437580, 11942.531311, sepolia
TransferByPartition, 46865, 103584022360, 11448.792373, sepolia
TransferByPartition, 46865, 102677793855, 12383.59314, sepolia
TransferByPartition, 46865, 100767998240, 13003.415266, sepolia
TransferByPartition, 46865, 104182535275, 10811.625689, sepolia
TransferByPartition, 46865, 100512115340, 12923.997778, sepolia
TransferByPartition, 46865, 97936836725, 11652.335332, sepolia
TransferByPartition, 46865, 101796403800, 11731.014818, sepolia
TransferByPartition, 46865, 93713269195, 24172.190165, sepolia
TransferByPartition, 46865, 100902641385, 11604.530739, sepolia
TransferByPartition, 46865, 101014320680, 12071.09071, sepolia
TransferByPartition, 46865, 56238609245, 15089.717621, holesky
TransferByPartition, 46865, 46865515515, 11442.045291, holesky
TransferByPartition, 46865, 46865515515, 11592.058986, holesky
TransferByPartition, 46865, 46865515515, 12694.565089, holesky
TransferByPartition, 46865, 46865515515, 23815.034292, holesky
TransferByPartition, 46865, 46865515515, 12438.728697, holesky
TransferByPartition, 46865, 46865515515, 27028.239088, holesky
TransferByPartition, 46865, 46865515515, 7879.434992, holesky
TransferByPartition, 46865, 46865515515, 14948.305012, holesky
TransferByPartition, 46865, 46865515515, 10206.231645, holesky
TransferByPartition, 46865, 46865515515, 13697.977721, holesky
TransferByPartition, 46865, 46865515515, 9967.33939, holesky
TransferByPartition, 46865, 46865515515, 25482.565146, holesky
TransferByPartition, 46865, 46865515515, 10918.950164, holesky
TransferByPartition, 46865, 46865515515, 11168.601834, holesky
TransferByPartition, 46865, 46865515515, 13109.588125, holesky
TransferByPartition, 46865, 46865515515, 11004.183225, holesky
TransferByPartition, 46865, 46865515515, 12544.597435, holesky
TransferByPartition, 46865, 51552062380, 12025.348107, holesky
TransferByPartition, 46865, 46865515515, 21704.700488, holesky
TransferByPartition, 46865, 46865468650, 26606.966096, holesky
TransferByPartition, 46865, 46865515515, 12787.23769, holesky
TransferByPartition, 46865, 56238562380, 22991.83212, holesky
TransferByPartition, 46865, 56238562380, 10962.107596, holesky
TransferByPartition, 46865, 56238562380, 12310.665431, holesky
TransferByPartition, 46865, 46865000468650, 11867.228178, holesky
TransferByPartition, 46865, 56238609245, 12432.983052, holesky
TransferByPartition, 46865, 56238609245, 12287.934802, holesky
TransferByPartition, 46865, 56238562380, 23767.567128, holesky
TransferByPartition, 46865, 56238562380, 11433.330144, holesky
TransferByPartition, 46865, 56238562380, 12045.341555, holesky
TransferByPartition, 46865, 46865468650, 14425.364244, holesky
TransferByPartition, 46865, 46865468650, 11203.951018, holesky
TransferByPartition, 46865, 46865468650, 10243.24843, holesky
TransferByPartition, 46865, 46865468650, 25492.490321, holesky
TransferByPartition, 46865, 56238562380, 15378.202688, holesky
TransferByPartition, 46865, 46865468650, 8281.363572, holesky
TransferByPartition, 46865, 46865421785, 11054.932782, holesky
TransferByPartition, 46865, 46865468650, 11855.499533, holesky
TransferByPartition, 46865, 46865468650, 13123.027837, holesky
TransferByPartition, 46865, 46865468650, 12551.49411, holesky
TransferByPartition, 46865, 46865468650, 10392.376816, holesky
TransferByPartition, 46865, 46865468650, 13184.32865, holesky
TransferByPartition, 46865, 46865468650, 12139.794082, holesky
TransferByPartition, 46865, 46865468650, 11631.482776, holesky
TransferByPartition, 46865, 46865468650, 23650.481725999998, holesky
TransferByPartition, 46865, 46865468650, 11584.698832, holesky
TransferByPartition, 46865, 46865468650, 13338.899617, holesky
TransferByPartition, 46865, 46865468650, 11332.942956, holesky
TransferByPartition, 46865, 46865468650, 24206.543082, holesky
TransferByPartition, 46865, 46865468650, 13200.226472, holesky
TransferByPartition, 46865, 51551968650, 10445.288431, holesky
TransferByPartition, 46865, 46865468650, 11626.883591, holesky
TransferByPartition, 46865, 46865468650, 12777.624439, holesky
TransferByPartition, 46865, 46865468650, 22906.663491, holesky
TransferByPartition, 46865, 46865468650, 25056.783445, holesky
TransferByPartition, 46865, 46865468650, 48019.411303, holesky
TransferByPartition, 46865, 46865515515, 36331.96595, holesky
TransferByPartition, 46865, 46865562380, 13812.131048, holesky
TransferByPartition, 46865, 46865562380, 8155.567005, holesky
TransferByPartition, 46865, 46865562380, 12979.50078, holesky
TransferByPartition, 46865, 46865562380, 13543.205163999999, holesky
TransferByPartition, 46865, 46865562380, 12777.033726, holesky
TransferByPartition, 46865, 46865562380, 9952.232865, holesky
TransferByPartition, 46865, 46865562380, 13105.58775, holesky
TransferByPartition, 46865, 46865562380, 10790.838329, holesky
TransferByPartition, 46865, 46865562380, 24740.881971, holesky
TransferByPartition, 46865, 46865562380, 11459.009693, holesky
TransferByPartition, 46865, 46865562380, 11715.743716, holesky
TransferByPartition, 46865, 46865562380, 12444.851838, holesky
TransferByPartition, 46865, 56238609245, 12882.510678999999, holesky
TransferByPartition, 46865, 46865562380, 11693.829416, holesky
TransferByPartition, 46865, 46865562380, 12639.827762, holesky
TransferByPartition, 46865, 46865562380, 9858.53901, holesky
TransferByPartition, 46865, 46865562380, 12618.898245, holesky
TransferByPartition, 46865, 46865562380, 61838.550675, holesky
TransferByPartition, 46865, 46865609245, 35117.305637, holesky
TransferByPartition, 46865, 46865656110, 11544.997472, holesky
TransferByPartition, 46865, 46865656110, 12053.004272, holesky
TransferByPartition, 46865, 46865656110, 48124.287396, holesky
TransferByPartition, 46865, 46865702975, 11310.267943, holesky
TransferByPartition, 46865, 46865702975, 11195.359488, holesky
TransferByPartition, 46865, 46865656110, 12782.122495, holesky
TransferByPartition, 46865, 46865656110, 13052.041556, holesky
TransferByPartition, 46865, 46865656110, 10208.07712, holesky
TransferByPartition, 46865, 46865656110, 26541.916186, holesky
TransferByPartition, 46865, 46865656110, 10298.134691, holesky
TransferByPartition, 46865, 46865609245, 10976.751725, holesky
TransferByPartition, 46865, 56238609245, 13553.702342, holesky
TransferByPartition, 46865, 46865609245, 11780.565323, holesky
TransferByPartition, 46865, 46865609245, 12842.329965, holesky
TransferByPartition, 46865, 46865609245, 11482.206445, holesky
TransferByPartition, 46865, 46865609245, 12801.229233, holesky
TransferByPartition, 46865, 46865609245, 9683.871059, holesky
TransferByPartition, 46865, 46865609245, 12621.879588, holesky
TransferByPartition, 46865, 46865609245, 12362.314937, holesky
TransferByPartition, 46865, 46865609245, 13394.607397, holesky
TransferByPartition, 46865, 46865609245, 10216.30528, holesky
TransferByPartition, 46865, 46865609245, 11688.864704, holesky
TransferByPartition, 46865, 51552062380, 24409.574145, holesky
