Operation, Gas, Fee (weis), Latency (ms), Blockchain
Transfer, 35189, 35963158, 59944.089787, sepolia
Transfer, 35189, 36033536, 12723.842455, sepolia
Transfer, 35189, 35892780, 106972.338118, sepolia
Transfer, 35189, 35963158, 12297.12192, sepolia
Transfer, 35189, 35927969, 48952.601885, sepolia
Transfer, 35189, 35190583505, 11570.192282, sepolia
Transfer, 35189, 38708638969, 12334.325192, sepolia
Transfer, 35189, 35998347, 12299.675384, sepolia
Transfer, 35189, 35892780, 70954.86075, sepolia
Transfer, 35189, 35787213, 145317.48156, sepolia
Transfer, 35189, 35787213, 60305.164618, sepolia
Transfer, 35189, 35681646, 94506.06504, sepolia
Transfer, 35189, 35646457, 83897.757813, sepolia
Transfer, 35189, 35681646, 12076.758694, sepolia
Transfer, 35189, 35716835, 11625.505532, sepolia
Transfer, 35189, 35752024, 37421.038831, sepolia
Transfer, 35189, 42227398213, 11018.102892, sepolia
Transfer, 35189, 42227433402, 11808.891335, sepolia
Transfer, 35189, 42227363024, 12183.516424, sepolia
Transfer, 35189, 42227363024, 11665.254723, sepolia
Transfer, 35189, 42227363024, 12120.079507, sepolia
Transfer, 35189, 35542016048, 12088.25667, sepolia
Transfer, 35189, 42227363024, 11710.625262, sepolia
Transfer, 35189, 7742248591, 60613.239953, sepolia
Transfer, 35189, 35787213, 35715.475717, sepolia
Transfer, 35189, 7742354158, 24058.881181, sepolia
Transfer, 35189, 35822402, 61294.157978, sepolia
Transfer, 35189, 35189668591, 10813.180312, sepolia
Transfer, 35189, 42227503780, 11987.996765, sepolia
Transfer, 35189, 42227433402, 12083.582908, sepolia
Transfer, 35189, 1759450633402, 12672.484371, sepolia
Transfer, 35189, 1759450633402, 10794.561595, sepolia
Transfer, 35189, 1759450668591, 12659.044199, sepolia
Transfer, 35189, 43987024158, 11414.22298, sepolia
Transfer, 35189, 35822402, 24666.607072, sepolia
Transfer, 35189, 35822402, 35426.263419, sepolia
Transfer, 35189, 35822402, 24672.000015, sepolia
Transfer, 35189, 35822402, 23761.498682, sepolia
Transfer, 35189, 35822402, 83668.678753, sepolia
Transfer, 35189, 35857591, 12857.530765, sepolia
Transfer, 35189, 35892780, 23292.014981, sepolia
Transfer, 35189, 35963158, 12795.992945, sepolia
Transfer, 35189, 36033536, 11923.535584, sepolia
Transfer, 35189, 36068725, 23116.081278999998, sepolia
Transfer, 35189, 36033536, 48093.321775, sepolia
Transfer, 35189, 35963158, 60159.068403, sepolia
Transfer, 35189, 41100752, 84526.774511, sepolia
Transfer, 35189, 35822402, 108293.450143, sepolia
Transfer, 35189, 35787213, 59004.969015, sepolia
Transfer, 35189, 35787213, 24841.742971, sepolia
Transfer, 35189, 11730745796, 132020.701785, sepolia
Transfer, 35189, 11731379198, 72107.161144, sepolia
Transfer, 35189, 35189563024, 10991.152094000001, sepolia
Transfer, 35189, 42227292646, 25590.839969, sepolia
Transfer, 35189, 42227327835, 10724.642576, sepolia
Transfer, 35189, 42227327835, 12972.843714, sepolia
Transfer, 35189, 35190090859, 10899.798943, sepolia
Transfer, 35189, 42227327835, 12442.077154, sepolia
Transfer, 35189, 42227398213, 11331.955447, sepolia
Transfer, 35189, 35190090859, 11860.447832, sepolia
Transfer, 35189, 35787213, 48070.831668, sepolia
Transfer, 35189, 35787213, 60330.403752, sepolia
Transfer, 35189, 35822402, 24649.276799, sepolia
Transfer, 35189, 35681646, 108205.483548, sepolia
Transfer, 35189, 35716835, 24342.447131, sepolia
Transfer, 35189, 35716835, 47084.584328, sepolia
Transfer, 35189, 35681646, 132474.620626, sepolia
Transfer, 35189, 35681646, 35157.280684, sepolia
Transfer, 35189, 35716835, 12750.617067, sepolia
Transfer, 35189, 35716835, 22957.818758, sepolia
Transfer, 35189, 35716835, 36130.617122, sepolia
Transfer, 35189, 35752024, 13402.214717, sepolia
Transfer, 35189, 35787213, 11738.477331, sepolia
Transfer, 35189, 35822402, 12211.036209, sepolia
Transfer, 35189, 35787213, 46509.512542, sepolia
Transfer, 35189, 35716835, 61143.224292, sepolia
Transfer, 35189, 7742248591, 11019.107232, sepolia
Transfer, 35189, 35787213, 24120.116589, sepolia
Transfer, 35189, 35787213, 35774.754635, sepolia
Transfer, 35189, 35822402, 13014.286836, sepolia
Transfer, 35189, 35787213, 58903.948789, sepolia
Transfer, 35189, 35822402, 48299.050571, sepolia
Transfer, 35189, 35857591, 12078.574864, sepolia
